Unnamed: 0,initial_answer_display,initial_answer,gt_answer,logprob_a,logprob_b,confidence_a,confidence_b,predicted_label,initial_binary_correctness,other_LLM_answer,other_llm_answer_type,second_answer,second_turn_predicted_label,second_turn_binary_correctness,second_turn_confidence_a,second_turn_confidence_b,final_answer,change_of_mind,final_logprob_a,final_logprob_b,other_llm_accuracy,city,actual_latitude,alt_latitude,source_display,source_accuracy,source_type
2032,shown,b,b,-12.171747,-0.0063422835,0.0915080250607088,0.9084919749392912,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Hockley,54.825,58.05,shown,50,Opposite
2033,shown,b,b,-50.0,-0.15935986,8.239574463371649e-05,0.9999176042553664,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Bussolengo,42.65,39.8,shown,50,Opposite
2034,shown,b,b,-7.019488,-0.014803562,0.2105458067737622,0.7894541932262378,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Briceño,7.55,8.0,shown,50,Opposite
2035,shown,b,a,-7.6375413,-0.021544117,0.1920133553805164,0.8079866446194836,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Biot,40.875,38.15,shown,50,Opposite
2036,shown,a,b,-0.028542781,-3.6861966,0.6659943686978745,0.3340056313021254,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Nha Trang,12.975,13.75,shown,50,Opposite
2037,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Rocky River,44.0875,46.675,shown,50,Opposite
2038,shown,b,b,-1.2070314,-1.1562196,0.4976032353389434,0.5023967646610565,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Mulukukú,12.375,11.55,shown,50,Opposite
2039,shown,a,a,-0.1009016,-3.8652449,0.6704571612003805,0.3295428387996195,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Chulym,58.55,62.0,shown,50,Opposite
2040,shown,a,b,-0.008062437,-5.017828,0.7201566520167108,0.2798433479832892,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Santa Rosa,-35.2875,-37.375,shown,50,Opposite
2041,shown,b,b,-0.6294042,-1.1343633,0.5238008240949792,0.4761991759050207,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Nimmekal,18.2875,19.375,shown,50,Opposite
2042,shown,a,a,-0.16530737,-6.3950286,0.7641231463085446,0.2358768536914553,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Fukuyoshi,35.8,37.9,shown,50,Opposite
2043,shown,b,a,-2.122979,-0.27552107,0.4137275451356153,0.5862724548643846,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Kaspiyskiy,48.2375,51.075,shown,50,Opposite
2044,shown,a,a,-0.04063483,-4.9807286,0.717499750099551,0.282500249900449,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Tumbao,7.55,8.0,shown,50,Opposite
2045,shown,a,a,-0.016336149,-7.1147246,0.7923778591222448,0.2076221408777551,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Cairo Montenotte,41.625,38.85,shown,50,Opposite
2046,shown,b,b,-1.7950096,-0.41263956,0.4351610298351972,0.5648389701648027,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Divnoye,48.775,51.65,shown,50,Opposite
2047,shown,a,a,-0.03183412,-6.909245,0.7854349515780937,0.2145650484219062,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Caçapava,-24.55,-26.0,shown,50,Opposite
2048,shown,a,a,-0.084332325,-4.8208437,0.7096492979117057,0.2903507020882941,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Hikari,31.875,29.75,shown,50,Opposite
2049,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Vohburg an der Donau,51.85,54.9,shown,50,Opposite
2050,shown,a,b,-0.16316676,-1.9501693,0.583502989346724,0.4164970106532761,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Bicas,-23.0625,-24.425,shown,50,Opposite
2051,shown,a,b,-0.53361875,-0.93582517,0.5189629012216338,0.4810370987783661,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Kanbara,32.9125,30.725,shown,50,Opposite
2052,shown,a,b,-0.20545249,-2.2512288,0.5953183341804047,0.4046816658195953,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Gyapekurom,7.125,6.65,shown,50,Opposite
2053,shown,a,b,-0.3534874,-1.4808067,0.5529758611321474,0.4470241388678526,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Thāthūpur,24.375,22.75,shown,50,Opposite
2054,shown,b,a,-0.38706014,-1.2618618,0.5411708009523583,0.4588291990476417,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Ampasimazava,-16.5875,-15.475,shown,50,Opposite
2055,shown,b,b,-11.771589,-0.018186718,0.0981790564172709,0.9018209435827292,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Spittal an der Drau,49.725,52.65,shown,50,Opposite
2056,shown,b,b,-10.164842,-0.027161418,0.1286699856073687,0.8713300143926314,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Walthamstow,54.825,58.05,shown,50,Opposite
2057,shown,a,a,-0.44929612,-1.6310436,0.5555130048587327,0.4444869951412672,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Sihecun,21.0875,19.675,shown,50,Opposite
2058,shown,b,b,-3.4863324,-0.065861255,0.3440332224347335,0.6559667775652664,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Frankfort,44.0875,46.675,shown,50,Opposite
2059,shown,a,a,-0.0909758,-2.4931517,0.6114094710894542,0.3885905289105457,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Higüey,19.7625,20.925,shown,50,Opposite
2060,shown,b,a,-1.0358446,-0.47604537,0.4736188972618131,0.526381102738187,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Western Springs,39.1875,36.575,shown,50,Opposite
2061,shown,a,a,-0.54349726,-0.9459936,0.5189765570088231,0.4810234429911769,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Mandoto,-18.375,-17.15,shown,50,Opposite
2062,shown,a,a,-0.114053585,-3.002176,0.6329582256402638,0.3670417743597362,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Pānrepatti,27.1875,28.775,shown,50,Opposite
2063,shown,b,b,-8.89626,-0.0041704117,0.1573932708518432,0.8426067291481567,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Kohtla-Järve,63.1125,66.825,shown,50,Opposite
2064,shown,b,b,-50.0,-0.0024021599,7.999159260695349e-05,0.9999200084073928,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Hershey,42.8125,45.325,shown,50,Opposite
2065,shown,a,b,-1.3617159,-1.6767336,0.514854952440021,0.485145047559979,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Dezfūl,34.425,36.45,shown,50,Opposite
2066,shown,b,a,-3.125661,-0.3613786,0.3724868908572303,0.6275131091427697,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Folkestone,47.9,44.7,shown,50,Opposite
2067,shown,a,b,-1.6653764,-1.5728166,0.4956340826628866,0.5043659173371133,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Xudat,39.0,36.4,shown,50,Opposite
2068,shown,a,a,-0.0074538453,-6.1745834,0.7619879337992649,0.2380120662007352,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Cross Lanes,40.8125,43.225,shown,50,Opposite
2069,shown,a,a,-0.021764714,-5.378256,0.7331490445983121,0.2668509554016879,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Ewarton,17.0625,15.925,shown,50,Opposite
2070,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Liaojiayuan,27.5625,25.725,shown,50,Opposite
2071,shown,b,b,-8.935997,-0.012489793,0.1566087109900131,0.8433912890099869,1,1,a,Opposite,a,0,0,0.5047168412005099,0.4952831587994901,a,1,-5.0,-5.1,50,Westerland,51.475,48.05,shown,50,Opposite
2072,shown,b,b,-50.0,-0.0018065338,7.998260419324732e-05,0.9999200173958068,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Dęblin,54.825,58.05,shown,50,Opposite
2073,shown,b,b,-5.8148017,-0.007397995,0.2505395889116117,0.7494604110883882,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Blytheville,33.6625,31.425,shown,50,Opposite
2074,shown,a,a,-0.063331634,-6.6561356,0.7762465263508209,0.2237534736491791,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Lavrentiya,69.7,73.8,shown,50,Opposite
2075,shown,a,a,-0.0408532,-4.7445884,0.7083734141663043,0.2916265858336958,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Kurşunlu,38.25,35.7,shown,50,Opposite
2076,shown,b,b,-2.723896,-0.21844867,0.3839712602204001,0.6160287397795999,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Qo‘ng‘irot Shahri,45.7,48.4,shown,50,Opposite
2077,shown,b,a,-3.374018,-0.053888455,0.3483182997370947,0.6516817002629054,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,San Fructuoso de Bagés,39.1875,36.575,shown,50,Opposite
2078,shown,b,b,-8.312865,-0.061934,0.1741092631056319,0.825890736894368,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Montemurlo,41.1625,38.425,shown,50,Opposite
2079,shown,b,b,-1.8365618,-0.22241077,0.4244439156855849,0.5755560843144151,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Fortaleza dos Nogueiras,-7.3375,-7.775,shown,50,Opposite
2080,shown,a,b,-0.4306616,-1.5111517,0.5507907248771774,0.4492092751228227,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Khagam,29.0125,30.725,shown,50,Opposite
2081,shown,b,a,-5.197912,-0.0416624,0.2743073703039783,0.7256926296960217,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Valencia,8.8125,9.325,shown,50,Opposite
2082,shown,b,b,-7.68835,-0.016795654,0.1903923069123252,0.8096076930876748,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Chalco,43.775,46.35,shown,50,Opposite
2083,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Pyeongtaek,39.3125,41.625,shown,50,Opposite
2084,shown,b,a,-2.5848308,-0.1174846,0.3856731138756141,0.6143268861243859,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Urganch,44.1875,46.775,shown,50,Opposite
2085,shown,b,b,-10.996787,-0.0060029686,0.1116761868461139,0.888323813153886,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Jessore,24.65,26.1,shown,50,Opposite
2086,shown,b,b,-7.4212575,-0.03377578,0.198791531947213,0.801208468052787,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Altınova,43.2375,45.775,shown,50,Opposite
2087,shown,b,b,-1.5432941,-0.30095398,0.4416659045858134,0.5583340954141864,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Najrīj,29.0625,27.125,shown,50,Opposite
2088,shown,b,b,-4.9149766,-0.012388893,0.2839368415875766,0.7160631584124234,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Zhongshan,37.0875,39.275,shown,50,Opposite
2089,shown,a,a,-0.18516506,-2.0536191,0.587233022443724,0.4127669775562761,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Ortakent,39.425,41.75,shown,50,Opposite
2090,shown,a,a,-0.02310078,-4.5521994,0.7015200898021554,0.2984799101978445,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Sanaur,28.4125,26.525,shown,50,Opposite
2091,shown,a,b,-0.16673423,-2.380632,0.6029367139107407,0.3970632860892594,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Vilankulo,-20.625,-19.25,shown,50,Opposite
2092,shown,b,a,-1.7823696,-0.46172148,0.438025612438837,0.561974387561163,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Haldipur,13.4125,12.525,shown,50,Opposite
2093,shown,a,a,-0.43854544,-1.2834399,0.5397693269554327,0.4602306730445674,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Nuevo Ideal,23.3375,21.775,shown,50,Opposite
2094,shown,a,a,-0.008308017,-5.1150126,0.7238278463809363,0.2761721536190637,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Banning,31.7875,29.675,shown,50,Opposite
2095,shown,a,a,-0.37207073,-1.4809575,0.5521160049596281,0.4478839950403718,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Thatta,26.25,27.8,shown,50,Opposite
2096,shown,a,a,-1.0273459,-1.1692526,0.50669331240345,0.49330668759655,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Pharkia,24.2875,22.675,shown,50,Opposite
2097,shown,b,b,-8.033568,-0.010939269,0.1803905780171742,0.8196094219828258,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,San Juan,12.9375,12.075,shown,50,Opposite
2098,shown,b,a,-7.564101,-0.14108199,0.1977257361903918,0.8022742638096082,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Stara Zagora,45.05,47.7,shown,50,Opposite
2099,shown,b,b,-1.6743088,-0.30167392,0.4356125669741819,0.5643874330258182,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,West Auckland,51.1875,47.775,shown,50,Opposite
2100,shown,a,b,-0.27565366,-1.8701208,0.5746485471745731,0.4253514528254269,0,0,b,Opposite,a,0,0,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Cox’s Bāzār,20.0625,18.725,shown,50,Opposite
2101,shown,a,b,-0.34548417,-1.3172859,0.5457117052541036,0.4542882947458964,0,0,b,Opposite,a,0,0,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Carpina,-8.3875,-8.875,shown,50,Opposite
2102,shown,b,b,-1.8171585,-0.271321,0.4275956961034576,0.5724043038965423,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Bửu Long,11.675,12.35,shown,50,Opposite
2103,shown,b,a,-9.801083,-0.02837779,0.1365899155316246,0.8634100844683755,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Buzuluk,49.5,46.2,shown,50,Opposite
2104,shown,a,a,-0.36786655,-3.08947,0.6256289591498532,0.3743710408501467,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Mouzaïa,38.775,41.05,shown,50,Opposite
2105,shown,b,b,-11.962715,-0.023887923,0.0951246655064396,0.9048753344935604,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Cornedo Vicentino,42.75,39.9,shown,50,Opposite
2106,shown,a,b,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Vembaditālam,12.2125,12.925,shown,50,Opposite
2107,shown,a,a,-0.21828261,-2.0769253,0.5867842374488091,0.4132157625511908,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Bayat,37.975,35.45,shown,50,Opposite
2108,shown,b,b,-6.453262,-0.0115809785,0.2287449468439006,0.7712550531560993,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Talne,45.8375,42.775,shown,50,Opposite
2109,shown,b,b,-1.0024672,-0.5222425,0.4773633764033484,0.5226366235966515,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Ambatofotsy,-23.15,-24.5,shown,50,Opposite
2110,shown,b,a,-2.9758654,-0.21684736,0.3727190888603419,0.627280911139658,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Bāpaura,27.0,25.2,shown,50,Opposite
2111,shown,b,b,-8.407301,-0.0153483,0.1703162922845687,0.8296837077154312,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Peterlee,58.2125,61.625,shown,50,Opposite
2112,shown,b,a,-5.057894,-0.036165748,0.2793886961278216,0.7206113038721783,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Tierra Amarilla,-29.2125,-30.925,shown,50,Opposite
2113,shown,a,b,-0.078901425,-2.8304121,0.6269496781357822,0.3730503218642177,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Mesetas,3.6125,3.825,shown,50,Opposite
2114,shown,a,a,-0.05344772,-3.5336113,0.6585040018149604,0.3414959981850396,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Quakertown,42.9375,45.475,shown,50,Opposite
2115,shown,a,a,-0.04723874,-3.6467109,0.6635479977260734,0.3364520022739267,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,San Pedro Sacatepéquez,13.775,12.85,shown,50,Opposite
2116,shown,a,b,-0.115187585,-2.3003988,0.6016402066204798,0.3983597933795202,0,0,b,Opposite,b,1,1,0.4230252478976157,0.5769747521023842,b,1,-1.9637805,-0.31883729,50,Makamba,-4.3625,-4.625,shown,50,Opposite
2117,shown,a,a,-0.37585682,-1.212069,0.5393623499453315,0.4606376500546685,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Espera Feliz,-19.3125,-18.025,shown,50,Opposite
2118,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,La Plata,36.1,33.7,shown,50,Opposite
2119,shown,b,b,-8.829533,-0.016544763,0.1593827408880511,0.8406172591119488,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Fontenay-sous-Bois,45.8375,42.775,shown,50,Opposite
2120,shown,b,a,-6.927841,-0.16375725,0.2181905602733684,0.7818094397266316,1,0,a,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,1,-5.0,-5.1,50,Tecoh,22.0,23.3,shown,50,Opposite
2121,shown,b,a,-0.06135128,-3.0200915,0.6360481922108955,0.3639518077891044,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Comapa,20.3875,21.575,shown,50,Opposite
2122,shown,b,b,-1.3035644,-0.33232725,0.4543147034171486,0.5456852965828514,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Pragatinagar,29.425,31.15,shown,50,Opposite
2123,shown,b,b,-3.5174248,-0.21475148,0.3490663019912091,0.6509336980087909,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Kappeln,51.275,47.85,shown,50,Opposite
2124,shown,b,a,-1.5007368,-0.28972304,0.4431239484532767,0.5568760515467233,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Celaya,21.7875,23.075,shown,50,Opposite
2125,shown,b,a,-1.9509082,-0.16472962,0.4165347931688792,0.5834652068311208,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Saboeiro,-6.9125,-7.325,shown,50,Opposite
2126,shown,b,b,-4.9094105,-0.022798683,0.2845501019292924,0.7154498980707076,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Abū Dīs,33.775,35.75,shown,50,Opposite
2127,shown,b,b,-7.7929525,-0.43496603,0.1996793972925364,0.8003206027074636,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Monteroni di Lecce,37.7875,35.275,shown,50,Opposite
2128,shown,a,a,-0.295881,-1.4453866,0.5540104057532955,0.4459895942467045,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Douar Laouamra,29.8125,27.825,shown,50,Opposite
2129,shown,a,a,-0.0052222507,-5.9386635,0.7538991541511845,0.2461008458488155,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Bắc Ninh,22.525,23.85,shown,50,Opposite
2130,shown,b,a,-5.425908,-0.034016512,0.2655462468576127,0.7344537531423871,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,San Antonio,13.975,13.05,shown,50,Opposite
2131,shown,a,a,-0.025820546,-5.067233,0.7213584329725341,0.2786415670274658,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Siliancun,21.2875,19.875,shown,50,Opposite
2132,shown,b,a,-6.250591,-0.013621947,0.2356304634588061,0.7643695365411939,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Xiushui,25.5125,27.025,shown,50,Opposite
2133,shown,a,b,-0.1509347,-2.1201577,0.5918338245452427,0.4081661754547573,0,0,b,Opposite,b,1,1,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Gasparillo,10.95,11.6,shown,50,Opposite
2134,shown,a,a,-0.0057468666,-6.9311924,0.7869583832734898,0.2130416167265102,0,1,b,Opposite,a,0,1,0.4230252483581344,0.5769747516418656,a,0,-1.9637804,-0.3188372,50,Lugoj,42.85,40.0,shown,50,Opposite
2135,shown,a,a,-0.016555551,-5.7013855,0.7450928393749267,0.2549071606250734,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Ceadîr-Lunga,48.8875,51.775,shown,50,Opposite
2136,shown,a,a,-5.0,-5.1,0.5047168412005099,0.4952831587994901,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Neustadt am Rübenberge,55.7875,59.075,shown,50,Opposite
2137,shown,b,b,-1.7076724,-0.24137904,0.431273025779058,0.568726974220942,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Haymā’,21.2375,22.475,shown,50,Opposite
2138,shown,b,a,-5.2454696,-0.07669205,0.2738370838156855,0.7261629161843144,1,0,a,Opposite,b,1,0,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,San Anselmo,35.625,33.25,shown,50,Opposite
2139,shown,b,b,-8.912969,-0.0065659024,0.1570354386478971,0.8429645613521027,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Toyohashi,32.625,30.45,shown,50,Opposite
2140,shown,b,b,-10.697961,-0.009178822,0.1174553258185916,0.8825446741814084,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Veszprém,50.0375,52.975,shown,50,Opposite
2141,shown,a,a,-0.21502939,-2.9996212,0.6284083554672004,0.3715916445327997,0,1,b,Opposite,a,0,1,0.5047168412005099,0.4952831587994901,a,0,-5.0,-5.1,50,Aerzen,48.75,45.5,shown,50,Opposite
2142,shown,a,a,-0.23733397,-2.9257648,0.6241618473852291,0.375838152614771,0,1,b,Opposite,b,1,0,0.4230252483581344,0.5769747516418656,b,1,-1.9637804,-0.3188372,50,Rio Grande City,28.05,29.7,shown,50,Opposite
2143,shown,b,b,-0.9881598,-0.78422606,0.4903816706435966,0.5096183293564033,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Alwar,29.225,30.95,shown,50,Opposite
2144,shown,b,b,-1.8467327,-0.25048026,0.425269119691913,0.5747308803080869,1,1,a,Opposite,b,1,1,0.2104032332715575,0.7895967667284425,b,0,-7.0258937,-0.01666201,50,Nāhan,28.6875,26.775,shown,50,Opposite
